,Unnamed: 0,var_kndvi_maxv_yr,var_kndvi_minv_yr,var_kndvi_amp_yr,var_kndvi_avg_yr,var_kndvi_sd_yr,var_kndvi_maxv_wet,var_kndvi_minv_wet,var_kndvi_med_wet,var_kndvi_cv_wet,var_kndvi_maxv_dry,var_kndvi_minv_dry,var_kndvi_med_dry,var_kndvi_cv_dry,var_kndvi_Jun_20,var_kndvi_Jul_20,var_kndvi_Aug_20,var_kndvi_Sep_20,var_kndvi_Oct_20,var_kndvi_Nov_20,var_kndvi_Dec_20,var_kndvi_Jan_20,var_kndvi_Feb_20,var_kndvi_Mar_20,var_kndvi_Apr_20,var_kndvi_May_20,var_gcvi_maxv_yr,var_gcvi_minv_yr,var_gcvi_amp_yr,var_gcvi_avg_yr,var_gcvi_sd_yr,var_gcvi_maxv_wet,var_gcvi_minv_wet,var_gcvi_med_wet,var_gcvi_cv_wet,var_gcvi_maxv_dry,var_gcvi_minv_dry,var_gcvi_med_dry,var_gcvi_cv_dry,var_gcvi_Jun_20,var_gcvi_Jul_20,var_gcvi_Aug_20,var_gcvi_Sep_20,var_gcvi_Oct_20,var_gcvi_Nov_20,var_gcvi_Dec_20,var_gcvi_Jan_20,var_gcvi_Feb_20,var_gcvi_Mar_20,var_gcvi_Apr_20,var_gcvi_May_20,var_ndmi_maxv_yr,var_ndmi_minv_yr,var_ndmi_amp_yr,var_ndmi_avg_yr,var_ndmi_sd_yr,var_ndmi_maxv_wet,var_ndmi_minv_wet,var_ndmi_med_wet,var_ndmi_cv_wet,var_ndmi_maxv_dry,var_ndmi_minv_dry,var_ndmi_med_dry,var_ndmi_cv_dry,var_ndmi_Jun_20,var_ndmi_Jul_20,var_ndmi_Aug_20,var_ndmi_Sep_20,var_ndmi_Oct_20,var_ndmi_Nov_20,var_ndmi_Dec_20,var_ndmi_Jan_20,var_ndmi_Feb_20,var_ndmi_Mar_20,var_ndmi_Apr_20,var_ndmi_May_20,var_nbr_maxv_yr,var_nbr_minv_yr,var_nbr_amp_yr,var_nbr_avg_yr,var_nbr_sd_yr,var_nbr_maxv_wet,var_nbr_minv_wet,var_nbr_med_wet,var_nbr_cv_wet,var_nbr_maxv_dry,var_nbr_minv_dry,var_nbr_med_dry,var_nbr_cv_dry,var_nbr_Jun_20,var_nbr_Jul_20,var_nbr_Aug_20,var_nbr_Sep_20,var_nbr_Oct_20,var_nbr_Nov_20,var_nbr_Dec_20,var_nbr_Jan_20,var_nbr_Feb_20,var_nbr_Mar_20,var_nbr_Apr_20,var_nbr_May_20,var_kndvi_posv_wet,var_BH,var_SH,var_Chaco,var_Cer,var_poly_ext,var_poly_dst,var_poly_cropbnds,var_poly_area,var_poly_APR,var_poly_NovDecStd,OID_,imgDate,LC5,LC,LC2,HOMONBHD9,PIDi,obs_type,LC_UNQ,PID,XCoord,YCoord,cent_lat,cent_long,sampgroup
5142,5309,6859,410,6449,3147,2526,6475,410,979,935,1212,581,741,247,5898,865,731,548,2991,6315,3725,535,410,2980,6710,5910,9365,920,8445,3875,2681,7990,920,1873,788,2068,1302,1479,159,6186,1706,1448,1398,3935,7688,4276,1245,920,2779,7012,7865,5031,292,4739,1978,1712,4392,292,597,976,486,299,300,199,3908,305,299,294,1799,4064,1913,300,336,1548,4199,5031,7530,365,7165,3533,2680,6943,390,1937,832,2372,403,704,738,6573,811,534,365,3284,6645,4386,390,669,3561,6861,7530,6475,1,0,0,0,1625,54,10000,0,0,0,7285,1/1/2022,20.0,30.0,30,,0007285_0,direct_GE,31.0,0007285_0,3221960,-3138480,-24.82115309,-54.81679056,D1016_AltoParana_MP
5144,5313,6167,432,5735,2837,2176,5525,432,2867,636,1010,538,630,219,4340,802,538,587,543,4012,4626,1821,451,5460,6103,5689,7355,962,6393,3391,2024,6126,962,3094,495,2029,1328,1379,157,4019,1717,1328,1323,1713,3946,4776,2188,962,5331,7271,5890,4654,292,4362,1619,1526,3332,295,1089,794,302,298,299,3,1748,298,300,300,300,1731,2990,565,298,3353,4576,3680,7344,437,6907,3122,2527,5667,437,2965,635,1162,510,647,308,4315,680,553,500,464,3939,5383,2287,611,5975,7295,6432,5525,1,0,0,0,555,4,10000,441,175,1014,7289,1/1/2022,20.0,30.0,30,,0007289_0,direct_GE,30.0,0007289_0,3226300,-3122770,-24.69271676,-54.78602842,D1016_AltoParana_MP
5147,5326,6651,490,6161,4218,2310,4924,523,3428,549,6650,2360,6305,255,6169,6609,6120,844,536,2775,4848,2200,1012,6568,6420,6031,9470,1093,8377,5149,2801,5117,1093,3473,449,9470,3112,7463,304,6371,9470,6835,1818,1341,2899,5117,2476,1378,8966,8255,6737,5285,296,4989,2715,1921,2421,296,1028,704,5285,1495,4988,289,4324,5101,4841,357,299,368,2421,640,429,4888,4736,4334,7720,601,7119,4723,2725,5119,603,2773,596,7634,3676,7483,196,6899,7510,7382,1082,739,1575,5119,1774,1537,7720,7539,7058,4924,1,0,0,0,6289,0,10000,128,153,452,7302,1/1/2022,20.0,30.0,30,,0007302_0,direct_GE,30.0,0007302_0,3224310,-3131560,-24.76457045,-54.79846297,D1016_AltoParana_MP
5149,5334,6330,447,5883,3034,2319,5969,778,4480,492,1828,548,742,437,6076,1441,704,525,507,2170,5788,5414,1719,629,5972,6330,7781,933,6848,3540,2170,6888,1633,4167,430,2441,1313,1479,224,6349,2100,1479,1277,1226,2828,6354,4973,1633,1601,6060,7781,4557,294,4263,1864,1621,3784,337,2500,552,1054,299,300,627,4364,351,299,300,300,750,3362,3197,1116,294,3535,4557,7193,333,6860,3446,2605,6585,1034,4832,441,3338,333,420,931,6967,1729,420,371,520,2228,6112,5816,3030,872,6272,7193,5788,1,0,0,0,3986,0,10000,53,109,411,7310,1/1/2022,20.0,30.0,30,,0007310_0,direct_GE,31.0,0007310_0,3223680,-3121230,-24.68013029,-54.81624787,D1016_AltoParana_MP
5150,5335,6573,444,6129,3803,2304,5742,484,3403,619,6573,1129,6048,388,5947,6573,5202,601,485,2338,5742,4469,558,2500,5926,6009,8829,1072,7757,4367,2381,6000,1139,3126,524,8829,2438,6849,367,5608,8829,5199,1532,1276,2454,5857,3799,1139,3139,7131,6970,5345,273,5072,2347,1743,3564,295,1389,789,5345,437,4718,446,3881,5041,3847,287,299,430,3188,2652,299,594,4066,3976,7691,377,7314,4214,2670,6193,442,3572,652,7691,2407,7272,294,6505,7515,6480,753,393,2105,6047,5273,581,1934,6738,6847,5742,1,0,0,0,2089,0,10000,161,154,347,7311,1/1/2022,20.0,30.0,30,,0007311_0,direct_GE,31.0,0007311_0,3220630,-3126280,-24.7214066,-54.84421492,D1016_AltoParana_MP
5152,5353,5845,526,5319,2269,1936,5845,962,4580,453,1506,577,923,292,5447,1093,964,538,623,2080,5431,5342,2106,621,757,1866,6803,1271,5532,2793,1671,6803,1380,4494,420,2257,1271,1629,180,5242,1961,1547,1272,1441,2524,5764,5375,2106,1417,1590,2689,3395,280,3115,1167,1186,3273,280,2544,556,470,299,300,183,3395,301,299,300,299,409,2943,2831,1053,300,300,460,6088,547,5541,2545,2034,6088,993,4760,439,2460,547,747,629,5927,919,704,826,933,1831,5638,5491,2972,952,988,1672,5474,1,0,0,0,7666,0,10000,110,100,242,7329,1/1/2022,20.0,30.0,30,,0007329_0,direct_GE,30.0,0007329_0,3222650,-3128610,-24.74045332,-54.81970459,D1016_AltoParana_MP
5154,5364,6645,497,6148,3367,2468,6299,541,4385,553,1221,613,761,238,6082,872,630,520,596,4462,5671,4309,541,4534,6645,6456,9732,1039,8693,4239,2960,8177,1104,4334,534,2073,1063,1509,226,6062,1683,1063,1175,1211,4627,7460,4042,1104,4032,9435,9011,5315,273,5042,2009,1824,3623,298,2076,712,491,273,299,215,3881,273,299,300,317,2177,3294,1975,299,1698,5315,4854,7937,365,7572,3638,2834,6420,610,4439,585,2104,465,623,644,6696,863,556,564,638,4310,6071,4569,610,4014,7937,7567,6299,1,0,0,0,5463,0,10000,40,112,528,7340,1/1/2022,20.0,30.0,30,,0007340_0,direct_GE,30.0,0007340_0,3229030,-3123980,-24.7026066,-54.7549533,D1016_AltoParana_MP
5155,5367,6681,452,6229,4021,2322,5488,623,3661,524,6681,1899,6339,291,6021,6681,5947,803,558,1297,4985,5215,1524,2499,6571,6443,9462,1076,8386,4831,2793,5973,1309,3386,454,9413,2893,7623,317,6089,9240,6605,1858,1236,1892,5034,5168,1471,2739,8646,8695,5463,281,5182,2700,1888,3456,282,2183,658,5463,1466,5143,303,4173,5298,4648,357,299,300,2874,3024,924,541,4744,4829,7717,504,7213,4740,2582,6244,521,4412,559,7717,3963,7619,187,6599,7665,7265,2111,1305,843,5661,5510,2181,1983,7574,7612,4985,1,0,0,0,3854,1,10000,191,257,219,7343,1/1/2022,20.0,30.0,30,,0007343_0,direct_GE,30.0,0007343_0,3222360,-3121910,-24.68568787,-54.82993831,D1016_AltoParana_MP
5156,5374,6612,492,6120,3875,2231,6173,492,3575,564,6277,873,3222,579,6484,5700,2073,689,829,4723,4839,2430,492,6032,6356,6038,8452,1056,7396,4525,2511,7471,1056,3729,494,7443,1500,3194,576,7562,6209,2057,1438,1438,4793,4536,2779,1056,7174,7765,6840,5179,287,4892,2297,1771,3114,288,1116,707,5070,303,2322,760,4666,4708,829,299,300,1818,2196,469,288,3764,4643,4024,7613,327,7286,4168,2601,5895,642,2862,548,7395,507,4881,568,7321,6985,2891,327,542,4206,4938,2081,642,6199,7426,6860,6173,1,0,0,0,6113,5,10000,55,112,506,7350,1/1/2022,20.0,30.0,30,,0007350_0,direct_GE,30.0,0007350_0,3229160,-3128270,-24.73767387,-54.7489976,D1016_AltoParana_MP
5157,5376,6390,534,5856,3166,2115,5332,585,4628,488,5475,676,2388,692,1522,786,4242,1257,552,2352,5327,4769,1123,2432,6390,6262,8853,1375,7478,3876,2243,5883,1408,3652,446,5158,1677,2646,417,3009,1685,3773,2308,1742,2850,5749,4454,1408,3269,8061,8089,4674,267,4407,1780,1560,3882,287,2375,587,1278,289,679,566,406,300,1055,341,299,709,3263,2671,773,855,4674,4597,7402,295,7107,3411,2538,6533,295,4615,522,5728,322,1675,845,1487,322,4172,1056,572,2071,5763,5171,1843,2063,7339,7386,5327,1,0,0,0,2658,0,10000,0,0,0,7352,1/1/2022,20.0,30.0,30,,0007352_0,direct_GE,31.0,0007352_0,3220590,-3122680,-24.69198117,-54.84844592,D1016_AltoParana_MP
5159,5378,6133,517,5616,3164,2089,6017,517,3431,551,2363,849,983,422,6133,1607,983,650,821,4802,4826,517,3230,6004,5690,3105,7712,1179,6533,3710,2139,7712,1513,3667,476,2726,1446,1615,228,7028,2216,1615,1357,1415,5113,4184,1513,3294,7053,6025,2946,4378,291,4087,1672,1448,3609,296,1588,675,1145,291,300,675,4152,400,299,300,305,2472,2604,296,1660,3810,3401,579,7176,511,6665,3404,2351,6306,858,3576,515,3332,511,990,660,6926,1672,990,544,800,4714,5168,858,3477,6681,6261,2900,6017,1,0,0,0,2337,0,10000,399,222,664,7354,1/1/2022,20.0,30.0,30,,0007354_0,direct_GE,31.0,0007354_0,3221150,-3133130,-24.77740666,-54.83130195,D1016_AltoParana_MP
5163,5392,6558,429,6129,3013,2336,5478,456,2275,748,1144,429,535,365,4328,871,485,449,1328,5478,2920,456,804,6386,6251,6008,8740,1024,7716,3732,2475,6293,1024,3242,570,1997,1122,1281,227,3829,1699,1122,1207,1954,6064,3594,1242,1210,7981,7738,6543,4971,285,4686,1783,1650,2988,294,880,816,376,291,299,88,2166,291,299,299,285,2895,1372,300,312,4435,4429,4182,7687,289,7398,3357,2729,5509,376,2854,626,1018,306,451,455,4892,451,341,303,849,5509,3353,1207,1204,7317,7299,7001,5478,1,0,0,0,5322,0,10000,563,264,731,7368,1/1/2022,20.0,30.0,30,,0007368_0,direct_GE,30.0,0007368_0,3235190,-3136340,-24.80365355,-54.67459932,D1016_AltoParana_MP
5164,5394,6073,553,5520,3678,1848,4946,553,3647,547,5744,4194,5316,92,4156,5744,5316,1109,1009,3965,4562,2701,553,3185,6073,5311,5337,902,4435,3296,1348,4844,902,3056,479,5337,3789,4703,111,3710,5337,4957,1800,1341,3522,4327,2488,902,2678,4571,3708,3717,286,3431,1640,1222,1995,296,878,670,3240,1637,2660,182,1044,3240,2489,383,299,1149,1995,608,299,441,3715,3496,6819,709,6110,3700,1951,4408,709,2968,527,5861,4229,5107,97,3147,5861,5046,1329,1595,3265,4408,2590,933,2211,6743,6374,4946,1,0,0,0,3005,0,10000,9,41,994,7370,1/1/2022,20.0,30.0,30,,0007370_0,direct_GE,30.0,0007370_0,3223140,-3131170,-24.76138194,-54.81164905,D1016_AltoParana_MP
5165,5396,6710,540,6170,3494,2441,6464,681,4634,514,1273,742,879,188,5991,828,879,1357,540,3843,5766,5425,681,4432,6710,6447,9447,1191,8256,4337,2810,8495,1191,4793,522,2100,1393,1442,148,6443,1584,1401,1475,1475,4101,7129,5486,1191,4572,9447,8361,5194,297,4897,2051,1805,4067,297,2077,715,636,298,300,339,3916,301,299,300,300,1332,3966,3101,297,1867,5194,4558,7892,271,7621,3754,2858,6967,271,4492,586,2519,655,758,596,6636,1046,729,625,557,3545,6771,5785,435,4251,7892,7373,6464,1,0,0,0,7202,0,10000,139,170,284,7372,1/1/2022,20.0,30.0,30,,0007372_0,direct_GE,30.0,0007372_0,3233020,-3124810,-24.70939078,-54.71052407,D1016_AltoParana_MP
5167,5399,6669,527,6142,2844,2069,6288,527,3367,554,2852,707,754,625,5651,1830,724,555,836,4131,2855,527,4719,6669,1738,2636,9588,1383,8205,3622,2228,7597,1765,3793,446,3137,1443,1704,292,5505,2474,1535,1383,1712,4199,3089,1765,5434,9588,2533,2519,4231,290,3941,1354,1274,3648,297,1367,703,1205,290,300,709,3271,404,299,299,296,1930,979,299,2366,4185,548,319,7230,404,6826,3093,2202,6715,404,3218,570,3426,559,689,777,6139,1901,655,591,575,4126,3035,404,4513,7106,3478,3102,5385,1,0,0,0,3435,0,10000,19,73,374,7375,1/1/2022,20.0,30.0,30,,0007375_0,direct_GE,30.0,0007375_0,3236240,-3132980,-24.77618024,-54.66670791,D1016_AltoParana_MP
5168,5400,6379,418,5961,3177,2081,4895,418,3129,555,2401,841,1261,431,5792,927,1368,1908,634,3783,4319,1595,602,6343,6156,4635,7980,1127,6853,3803,2077,5069,1127,3391,403,2299,1422,1690,179,6131,1657,1690,2218,2056,3641,4368,2177,1127,7798,7140,4453,4776,287,4489,1776,1531,2880,296,1615,609,390,287,299,105,3553,287,300,300,336,2033,2552,504,614,4490,4201,2669,7531,334,7197,3573,2357,5246,605,3672,473,1949,334,650,621,6333,650,601,1914,1276,3883,4755,2006,1889,7283,7124,5328,4895,1,0,0,0,3439,30,10000,22,70,398,7376,1/1/2022,20.0,30.0,30,,0007376_0,direct_GE,30.0,0007376_0,3223090,-3135800,-24.79923799,-54.80729291,D1016_AltoParana_MP
5170,5403,6763,416,6347,3381,2512,5790,518,3456,657,1370,416,752,399,6181,838,612,481,1044,5391,4382,531,1778,6763,6520,5892,9790,1097,8693,4365,2949,7385,1271,3783,527,2181,1097,1385,243,6875,1633,1186,1183,1752,5693,4117,1271,2431,9580,8691,6291,5319,284,5035,2211,1893,3849,288,2065,714,589,284,300,302,3989,284,299,299,292,3310,2655,292,813,5301,4987,4254,7959,292,7667,3877,2944,6308,417,4360,603,2620,363,440,883,6835,1066,416,333,791,5654,5036,607,2234,7959,7696,6986,5790,1,0,0,0,2797,0,10000,208,213,970,7379,1/1/2022,20.0,30.0,30,,0007379_0,direct_GE,30.0,0007379_0,3227590,-3134930,-24.79212419,-54.75908082,D1016_AltoParana_MP
5171,5406,6542,427,6115,3223,2459,5683,649,4699,503,1299,461,661,372,6135,936,564,472,476,2372,5683,4857,1059,2569,6506,6413,9440,1099,8341,3893,2644,6213,1200,4119,454,2104,1137,1315,227,6752,1742,1239,1149,1381,2948,6213,4346,1450,2684,8061,8651,4745,281,4464,1940,1718,3383,294,2451,593,467,285,299,185,4115,285,299,300,299,542,3383,2620,539,669,4705,4723,7575,287,7288,3515,2845,6168,322,4793,522,2440,314,437,873,6912,988,387,388,416,2369,6168,5207,1405,1928,7507,7464,5683,1,0,0,0,6108,1,10000,184,246,274,7382,1/1/2022,20.0,30.0,30,,0007382_0,direct_GE,30.0,0007382_0,3219680,-3123330,-24.69729383,-54.85769376,D1016_AltoParana_MP
5172,5408,6557,456,6101,3161,2385,5545,456,2794,657,1321,511,600,358,5866,834,511,525,944,4944,4013,747,456,6305,6394,6146,8879,1086,7793,4005,2606,6241,1086,3433,468,2086,1212,1325,196,5976,1642,1212,1286,1930,5064,3964,1725,1086,7435,8403,7618,5130,277,4853,1900,1765,3101,287,1155,746,469,277,299,191,3566,277,299,300,299,2358,1780,291,287,4429,4836,4515,7818,328,7490,3364,2871,5606,328,2675,701,1589,395,593,564,6423,622,504,382,378,4691,3979,328,577,7330,7642,7278,5545,1,0,0,0,4755,0,10000,80,164,404,7384,1/1/2022,20.0,30.0,30,,0007384_0,direct_GE,30.0,0007384_0,3232140,-3133770,-24.78263945,-54.71063302,D1016_AltoParana_MP
5173,5412,6659,311,6348,2763,2346,6555,403,2456,764,857,311,359,403,3714,560,331,341,2296,6376,2791,488,2121,6574,5652,1089,9646,1012,8634,3746,2785,9646,1012,3704,693,1787,1113,1216,174,3660,1437,1114,1208,2505,9429,4703,1012,2706,8772,5125,1966,4700,279,4421,1655,1518,4700,296,1508,821,347,299,300,54,1886,320,299,298,1327,4477,1473,302,1543,4181,3153,279,7209,368,6841,3198,2379,7209,701,3527,646,1314,368,595,451,4192,1001,471,426,2843,6957,3825,701,3229,6825,5861,998,6555,1,0,0,0,437,7,9995,173,190,415,7388,1/1/2022,20.0,30.0,30,,0007388_0,direct_GE,30.0,0007388_0,3225960,-3137360,-24.81199429,-54.77430033,D1016_AltoParana_MP
5174,5413,6392,491,5901,3974,2177,6124,491,4417,563,6273,1452,5059,399,5094,6146,3835,852,650,4456,5578,4378,491,4583,6365,6268,8268,1063,7205,4584,2344,7345,1063,4095,523,7043,2041,4506,405,5195,7043,3395,1523,1299,4415,6690,3776,1063,4627,7715,7741,4910,294,4616,2445,1682,3702,294,2027,704,4435,377,3319,531,3153,4335,2231,294,578,2006,3509,2048,300,2296,4892,4629,7620,278,7342,4348,2590,6468,278,4480,639,7055,1458,6087,376,5213,6950,4847,602,702,4257,5815,4704,347,4787,7620,7404,5672,1,0,0,0,5507,0,10000,92,166,595,7389,1/1/2022,20.0,30.0,30,,0007389_0,direct_GE,30.0,0007389_0,3234910,-3122990,-24.69451488,-54.69182043,D1016_AltoParana_MP
5175,5414,6722,542,6180,3569,2452,6552,551,4144,561,1658,555,970,339,6106,1026,981,542,734,5393,5512,2107,1007,6722,6415,5995,9775,1253,8522,4545,2965,8275,1297,4382,527,2307,1286,1555,183,7212,1646,1443,1253,1586,5450,5285,2239,1650,9775,8739,6921,5300,293,5007,2187,1854,3833,293,1785,682,743,298,300,427,4202,303,299,300,300,2660,3080,437,438,5019,4799,4208,7885,337,7548,3951,2837,6572,337,4070,587,2618,533,1188,545,6951,1258,691,1005,446,5330,5774,1394,1443,7768,7576,6962,6552,1,0,0,0,3500,0,10000,63,102,474,7390,1/1/2022,20.0,30.0,30,,0007390_0,direct_GE,31.0,0007390_0,3228480,-3126670,-24.72459457,-54.7581134,D1016_AltoParana_MP
5176,5427,6394,459,5935,3193,2222,6339,459,4346,545,996,516,731,206,3398,854,685,489,1638,5981,3548,459,4976,6227,6079,3722,8180,1208,6972,3821,2265,7774,1556,4475,433,1865,1208,1350,146,3164,1648,1315,1300,2251,6609,4063,1556,5213,7606,6680,3527,4480,272,4208,1711,1529,4239,292,2156,681,300,291,300,10,1084,300,300,299,319,3715,1560,300,2860,4099,3898,1520,7469,411,7058,3506,2506,7347,652,4631,486,874,411,767,213,3476,411,844,590,1292,6370,4079,652,5311,7122,6924,4250,5981,1,0,0,0,6230,0,10000,847,207,830,7403,1/1/2022,20.0,30.0,30,,0007403_0,direct_GE,30.0,0007403_0,3231390,-3137020,-24.80921402,-54.71536919,D1016_AltoParana_MP
5179,5436,6429,434,5995,3392,2143,4529,434,3448,500,3886,1036,1292,578,6058,2732,1363,774,656,3260,4342,2184,842,6429,6157,5730,8266,1106,7160,4045,2246,5016,1106,3443,418,3779,1823,2195,270,7073,2968,2000,1596,1659,3399,4732,2535,1268,8266,7196,5829,4693,283,4410,1960,1634,2220,296,1393,521,1967,283,300,945,4091,906,300,299,297,1184,2220,643,388,4693,4459,3896,7448,283,7165,3743,2594,4592,465,3459,412,4501,443,658,859,6752,3077,562,294,283,3073,4592,2544,1390,7448,7247,6694,4529,1,0,0,0,6328,0,10000,441,175,1014,7412,1/1/2022,20.0,30.0,30,,0007412_0,direct_GE,30.0,0007412_0,3225170,-3123610,-24.69958239,-54.79747585,D1016_AltoParana_MP
5180,5444,6817,506,6311,3100,2204,6315,506,4166,569,5339,1393,3403,399,683,2362,5339,1023,1416,5768,4074,506,4258,6728,2535,661,9973,1112,8861,3806,2506,7989,1456,4381,492,4798,1992,3070,295,1645,2484,4795,1967,1783,6118,3983,1509,4780,9973,3613,1665,4831,257,4574,1724,1509,4046,294,2342,625,3504,393,1527,587,301,733,3339,357,286,3342,2136,294,2548,4831,934,284,7406,358,7048,3443,2315,6799,1061,4740,451,6082,1121,3632,431,404,2341,5956,1837,916,5883,4671,1061,4809,7406,2375,908,6220,1,0,0,0,7163,0,10000,87,121,555,7420,1/1/2022,20.0,30.0,30,,0007420_0,direct_GE,30.0,0007420_0,3219320,-3134740,-24.79057063,-54.84957908,D1016_AltoParana_MP
5183,5450,6452,510,5942,2996,2088,5683,510,3165,582,1677,745,1061,293,3664,912,1061,977,748,4251,3907,1126,904,6452,6170,4990,8814,1390,7424,3694,2205,6602,1642,3686,411,2066,1537,1802,97,3368,1802,1612,1476,1634,4023,3853,2406,1668,8814,7248,4928,4889,293,4596,1604,1521,2983,293,1507,625,313,298,299,16,1183,298,300,300,309,1915,2168,419,669,4516,4343,2837,7601,354,7247,3121,2493,5449,666,3494,498,764,447,639,158,3383,447,684,532,354,4065,4472,1775,1747,7311,7189,5607,5683,1,0,0,0,5327,0,10000,135,99,1167,7426,1/1/2022,20.0,30.0,30,,0007426_0,direct_GE,31.0,0007426_0,3229400,-3125270,-24.71315076,-54.74955128,D1016_AltoParana_MP
5186,5467,6598,468,6130,3302,2404,6598,485,3773,605,1293,468,676,374,5617,885,507,506,674,4983,5853,1929,672,6129,6079,5800,8814,1099,7715,4049,2468,8814,1099,4692,558,2147,1213,1430,215,5404,1729,1213,1240,1643,5555,6384,3162,1099,7368,7143,5787,4285,281,4004,1887,1567,3902,281,1652,734,444,282,299,163,2997,282,299,300,300,2405,3499,650,281,3933,4098,3704,7082,325,6757,3487,2738,6662,604,3674,605,1724,342,349,839,5872,515,349,339,325,5021,6275,2457,604,6707,6989,6552,6598,1,0,0,0,3706,0,10000,81,107,542,7443,1/1/2022,20.0,30.0,30,,0007443_0,direct_GE,31.0,0007443_0,3227730,-3125100,-24.7117612,-54.76795976,D1016_AltoParana_MP
5188,5471,6740,452,6288,3353,2549,6134,537,3417,687,1473,452,599,448,6198,856,518,464,852,5272,4503,759,1218,6740,6559,6016,9771,1149,8622,4261,2986,7731,1328,3529,572,2222,1149,1321,244,7078,1575,1161,1221,1586,5409,4088,1567,1420,9270,8932,6533,5355,293,5062,2192,1930,3691,293,1755,746,796,297,300,463,4344,319,299,300,297,2979,2576,299,589,5208,5007,4818,7906,297,7609,3801,2988,6335,338,3967,662,2716,325,500,884,7044,1170,457,371,627,5570,5207,928,1842,7897,7747,7472,6134,1,0,0,0,5795,0,10000,29,84,470,7447,1/1/2022,20.0,30.0,30,,0007447_0,direct_GE,30.0,0007447_0,3225750,-3137090,-24.80978642,-54.77687996,D1016_AltoParana_MP
5192,5484,6222,370,5852,1948,1950,4750,510,2864,595,4271,640,843,775,6222,3503,715,456,475,2282,4671,3447,510,398,407,426,6941,1121,5820,2785,1597,5077,1121,3207,428,4036,1386,1747,418,6941,3333,1559,1405,1962,3126,5077,3289,1121,1770,1937,2046,4170,291,3879,1298,1237,3376,297,1726,638,2771,291,300,1010,4161,1780,300,300,299,1308,2988,2144,419,417,685,899,6962,435,6527,2431,2106,5804,649,3509,529,5315,637,1630,729,6962,4142,967,784,435,2550,5257,4202,1230,707,891,1030,4750,1,0,0,0,6782,0,10000,323,199,667,7460,1/1/2022,20.0,30.0,30,,0007460_0,direct_GE,30.0,0007460_0,3223890,-3124540,-24.70718385,-54.81046591,D1016_AltoParana_MP
5193,5485,6323,425,5898,3089,2272,5345,425,3312,582,1329,485,651,351,6017,838,603,551,593,3432,5212,3193,425,5925,6118,4951,6632,1006,5626,3525,1965,6294,1006,3592,454,2114,1179,1388,201,6336,1573,1264,1259,1590,3972,5607,3071,1006,5746,6012,4599,4549,273,4276,1829,1571,3826,287,1427,736,485,273,299,208,3701,273,299,299,299,1419,3225,1436,287,4063,4299,3120,7246,358,6888,3348,2595,5845,358,3475,605,2156,535,597,649,6500,844,579,515,461,3321,5606,3629,624,6777,7100,5864,5345,1,0,0,0,1649,0,10000,352,169,629,7461,1/1/2022,20.0,30.0,30,,0007461_0,direct_GE,30.0,0007461_0,3226740,-3127930,-24.73489446,-54.77577501,D1016_AltoParana_MP
5194,5495,6614,414,6200,3973,2341,5867,579,3788,575,6577,1228,6180,371,6151,6530,5473,594,458,2833,5782,4705,618,2656,6249,6106,9233,1028,8205,4548,2535,6125,1120,3558,524,9233,2495,7259,368,6005,9233,5598,1474,1252,3262,5960,3855,1120,3181,7466,7267,5531,277,5254,2491,1817,3407,297,1766,749,5531,534,4906,424,4143,5298,4169,290,299,462,3373,2696,299,586,4407,4192,7832,363,7469,4420,2703,6209,480,4052,602,7832,2622,7422,275,6748,7613,6770,621,503,2389,6209,5263,671,2104,7225,7034,5867,1,0,0,0,7592,0,10000,161,154,347,7471,1/1/2022,20.0,30.0,30,,0007471_0,direct_GE,30.0,0007471_0,3221140,-3126030,-24.71936305,-54.83891158,D1016_AltoParana_MP
5196,5519,6639,510,6129,3312,2402,6233,510,3245,702,1556,631,913,337,6049,1029,656,528,1100,5773,4179,567,1456,6639,6385,5014,9184,1287,7897,4136,2609,8157,1315,3849,528,2249,1290,1544,197,6379,1721,1333,1287,1763,6099,4082,1373,3123,9184,8051,4857,5059,290,4769,1981,1713,3787,293,1567,763,596,294,300,305,3906,294,299,299,290,3285,2073,298,586,4910,4545,2733,7684,391,7293,3680,2709,6408,437,3429,658,2408,393,762,637,6669,1261,674,391,1112,5857,4299,700,1751,7667,7409,5585,6233,1,0,0,0,1871,153,9980,0,0,0,7495,1/1/2022,20.0,30.0,30,,0007495_0,direct_GE,30.0,0007495_0,3224830,-3136320,-24.80349001,-54.78774253,D1016_AltoParana_MP
5198,5523,6653,548,6105,3363,2257,6091,548,4345,515,1490,893,1051,195,6118,975,1051,1679,562,3837,4854,4901,548,4313,6653,6261,8974,1144,7830,4018,2510,7031,1144,4003,458,2269,1344,1560,178,7221,1666,1344,1595,1465,3625,5335,4382,1144,4318,8974,7195,5084,296,4788,1909,1690,3762,298,2050,714,846,296,300,500,4130,326,299,300,300,1320,3058,2781,299,1681,5084,4295,7820,331,7489,3587,2730,6615,331,4598,574,2847,489,802,665,6865,1236,802,676,434,3803,5661,5411,534,3684,7820,7197,5369,1,0,0,0,1660,6,10000,0,0,0,7499,1/1/2022,20.0,30.0,30,,0007499_0,direct_GE,31.0,0007499_0,3232590,-3125010,-24.71102555,-54.71500604,D1016_AltoParana_MP
